transaction_id,customer_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_category,previous_attempts,customer_success_rate,customer_tenure_days,subscription_status,invoice_age_days,previous_payment_count,previous_successful_payment_count,previous_failed_payment_count,latent_recovery_prob,recovery_outcome,recovered_amount
TXN-19333,CUST-1605,2979.67,INR,NACH_EMANDATE,2026-08-18T04:41:24,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.7273,357,ACTIVE,3,11,8,3,0.8106,1,2979.67
TXN-19334,CUST-2186,7849.28,INR,CREDIT_CARD,2026-08-17T13:28:04,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.7778,115,ACTIVE,3,9,7,2,0.7694,1,7849.28
TXN-19335,CUST-3544,3140.04,INR,UPI,2026-08-18T11:12:40,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,1.0,612,NONE,0,10,10,0,0.91,0,0.0
TXN-19336,CUST-2742,360.83,INR,UPI,2026-08-23T16:33:20,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,0,0.8667,635,ACTIVE,6,15,13,2,0.5338,1,360.83
TXN-19337,CUST-2810,1786.46,INR,CREDIT_CARD,2026-08-28T04:07:52,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.9231,226,NONE,0,13,12,1,0.8608,1,1786.46
TXN-19338,CUST-3969,606.93,INR,CREDIT_CARD,2026-08-16T17:51:13,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,1.0,346,INACTIVE,0,11,11,0,0.8847,1,606.93
TXN-19339,CUST-3267,3751.18,INR,NACH_EMANDATE,2026-08-23T18:21:01,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.8571,369,NONE,0,7,6,1,0.0988,0,0.0
TXN-19340,CUST-3746,1032.34,INR,NACH_EMANDATE,2026-08-25T17:29:27,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8667,732,NONE,0,15,13,2,0.6472,1,1032.34
TXN-19341,CUST-2245,721.11,INR,NET_BANKING,2026-08-16T17:29:41,FAILED,GENERIC_DECLINE,UNKNOWN,1,0.7692,430,INACTIVE,2,13,10,3,0.2049,0,0.0
TXN-19342,CUST-1821,1971.73,INR,DEBIT_CARD,2026-08-20T10:34:33,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.8947,704,ACTIVE,2,19,17,2,0.1388,0,0.0
TXN-19343,CUST-2387,1161.91,INR,CREDIT_CARD,2026-08-26T17:40:38,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.9231,3,INACTIVE,3,13,12,1,0.8543,1,1161.91
TXN-19344,CUST-1888,1475.99,INR,UPI,2026-08-02T14:00:11,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.8182,52,INACTIVE,4,11,9,2,0.8942,1,1475.99
TXN-19345,CUST-2430,201.41,INR,CREDIT_CARD,2026-08-21T06:13:24,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8667,1113,ACTIVE,3,15,13,2,0.8651,1,201.41
TXN-19346,CUST-3482,3882.57,INR,NET_BANKING,2026-08-04T13:31:39,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8182,1054,ACTIVE,0,11,9,2,0.98,1,3882.57
TXN-19347,CUST-1526,3030.01,INR,DEBIT_CARD,2026-08-27T23:53:40,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.9167,614,INACTIVE,1,12,11,1,0.6701,1,3030.01
TXN-19348,CUST-1992,5242.48,INR,UPI,2026-08-24T21:19:27,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.625,152,ACTIVE,9,8,5,3,0.98,1,5242.48
TXN-19349,CUST-3132,261.66,INR,CREDIT_CARD,2026-08-29T01:07:19,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.8,61,INACTIVE,6,10,8,2,0.7671,1,261.66
TXN-19350,CUST-3280,2288.97,INR,UPI,2026-08-29T06:10:52,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9167,376,INACTIVE,9,12,11,1,0.98,1,2288.97
TXN-19351,CUST-1698,531.52,INR,UPI,2026-08-24T09:14:27,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,1.0,878,ACTIVE,1,16,16,0,0.98,0,0.0
TXN-19352,CUST-1423,5277.67,INR,CREDIT_CARD,2026-08-22T02:26:48,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,1,0.8,453,ACTIVE,7,15,12,3,0.116,0,0.0
TXN-19353,CUST-3820,1457.48,INR,NACH_EMANDATE,2026-08-27T02:32:30,FAILED,NETWORK_INTERRUPT,TEMPORARY,2,0.8333,839,ACTIVE,11,12,10,2,0.7415,1,1457.48
TXN-19354,CUST-2523,1397.0,INR,UPI,2026-08-28T13:35:37,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.6,805,INACTIVE,3,10,6,4,0.98,1,1397.0
TXN-19355,CUST-2068,961.34,INR,NET_BANKING,2026-08-07T10:01:50,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9,510,NONE,0,10,9,1,0.81,1,961.34
TXN-19356,CUST-2734,2165.45,INR,CREDIT_CARD,2026-08-27T10:10:15,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.8667,100,ACTIVE,3,15,13,2,0.2607,0,0.0
TXN-19357,CUST-2616,1792.17,INR,DEBIT_CARD,2026-08-21T12:04:09,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.9091,891,NONE,0,11,10,1,0.7713,1,1792.17
TXN-19358,CUST-1188,1684.3,INR,NET_BANKING,2026-08-19T10:42:16,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,4,0.7,16,INACTIVE,2,10,7,3,0.01,0,0.0
TXN-19359,CUST-2433,4228.31,INR,NET_BANKING,2026-08-17T07:09:02,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.8182,902,ACTIVE,0,11,9,2,0.8773,1,4228.31
TXN-19360,CUST-2190,354.25,INR,UPI,2026-08-22T20:52:20,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.8333,79,INACTIVE,4,18,15,3,0.8513,1,354.25
TXN-19361,CUST-2971,766.96,INR,DEBIT_CARD,2026-08-15T16:08:36,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.75,321,ACTIVE,0,12,9,3,0.894,1,766.96
TXN-19362,CUST-1160,518.78,INR,DEBIT_CARD,2026-08-27T07:12:55,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.7778,150,NONE,0,9,7,2,0.6585,0,0.0
TXN-19363,CUST-3666,4424.52,INR,UPI,2026-08-27T15:49:14,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8182,692,NONE,0,11,9,2,0.98,1,4424.52
TXN-19364,CUST-2311,6314.71,INR,NACH_EMANDATE,2026-08-08T18:13:02,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.9,357,INACTIVE,10,10,9,1,0.8691,1,6314.71
TXN-19365,CUST-1865,993.74,INR,NET_BANKING,2026-08-15T14:09:33,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.5455,144,NONE,0,11,6,5,0.6498,0,0.0
TXN-19366,CUST-2473,2157.02,INR,CREDIT_CARD,2026-08-26T23:17:40,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.8889,614,ACTIVE,3,9,8,1,0.9258,1,2157.02
TXN-19367,CUST-1087,486.56,INR,DEBIT_CARD,2026-08-02T05:07:34,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.7222,1106,ACTIVE,2,18,13,5,0.8914,1,486.56
TXN-19368,CUST-2172,3949.43,INR,DEBIT_CARD,2026-08-24T01:59:43,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.7778,1103,ACTIVE,0,9,7,2,0.7587,0,0.0
TXN-19369,CUST-2240,2777.88,INR,UPI,2026-08-19T19:32:16,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8333,559,INACTIVE,5,12,10,2,0.98,1,2777.88
TXN-19370,CUST-1056,2051.77,INR,NET_BANKING,2026-08-06T23:29:45,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.9,917,NONE,0,10,9,1,0.7438,1,2051.77
TXN-19371,CUST-1352,762.53,INR,DEBIT_CARD,2026-08-19T23:32:09,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.5,611,NONE,0,10,5,5,0.1565,0,0.0
TXN-19372,CUST-2788,3163.58,INR,CREDIT_CARD,2026-08-15T05:30:16,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.8,458,NONE,0,15,12,3,0.7134,1,3163.58
TXN-19373,CUST-1068,1646.63,INR,NET_BANKING,2026-08-18T17:06:44,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.8333,913,NONE,0,18,15,3,0.7949,1,1646.63
TXN-19374,CUST-1184,1997.44,INR,UPI,2026-08-17T17:08:11,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.8667,793,INACTIVE,2,15,13,2,0.819,1,1997.44
TXN-19375,CUST-3260,2987.28,INR,UPI,2026-08-28T07:08:35,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.6364,237,NONE,0,11,7,4,0.9784,1,2987.28
TXN-19376,CUST-3405,236.38,INR,CREDIT_CARD,2026-08-24T14:23:42,FAILED,BLOCKED_CARD,PERMANENT,0,0.9091,187,NONE,0,11,10,1,0.2188,0,0.0
TXN-19377,CUST-1094,3812.38,INR,NACH_EMANDATE,2026-08-03T05:16:07,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,0,0.8125,548,NONE,0,16,13,3,0.5482,1,3812.38
TXN-19378,CUST-3665,5914.92,INR,DEBIT_CARD,2026-08-16T08:33:19,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.3,1135,NONE,0,10,3,7,0.5675,1,5914.92
TXN-19379,CUST-3555,1580.76,INR,DEBIT_CARD,2026-08-18T07:46:49,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.6842,1173,INACTIVE,0,19,13,6,0.7913,1,1580.76
TXN-19380,CUST-3850,1332.31,INR,CREDIT_CARD,2026-08-20T12:44:31,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.875,595,NONE,0,8,7,1,0.6873,1,1332.31
TXN-19381,CUST-1864,838.74,INR,NET_BANKING,2026-08-25T01:40:26,FAILED,NETWORK_INTERRUPT,TEMPORARY,4,0.9167,170,INACTIVE,0,12,11,1,0.1444,1,838.74
TXN-19382,CUST-1573,1473.31,INR,DEBIT_CARD,2026-08-17T04:53:38,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.7059,939,INACTIVE,0,17,12,5,0.5517,0,0.0
TXN-19383,CUST-3088,5647.88,INR,NET_BANKING,2026-08-26T20:28:41,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.6,743,ACTIVE,5,5,3,2,0.8432,1,5647.88
TXN-19384,CUST-3988,2077.26,INR,CREDIT_CARD,2026-08-04T13:17:22,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.75,889,INACTIVE,0,12,9,3,0.7821,0,0.0
TXN-19385,CUST-2215,622.43,INR,DEBIT_CARD,2026-08-31T03:42:03,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9091,32,INACTIVE,0,11,10,1,0.9747,1,622.43
TXN-19386,CUST-3583,3753.6,INR,NET_BANKING,2026-08-13T10:41:24,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.8333,967,NONE,0,12,10,2,0.0344,0,0.0
TXN-19387,CUST-3749,3077.51,INR,UPI,2026-08-03T02:37:19,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.7273,55,NONE,0,11,8,3,0.2105,0,0.0
TXN-19388,CUST-2064,5781.79,INR,CREDIT_CARD,2026-08-28T01:22:00,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.8,976,NONE,0,10,8,2,0.1702,0,0.0
TXN-19389,CUST-1074,1682.65,INR,NACH_EMANDATE,2026-08-21T15:58:43,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.9,733,NONE,0,10,9,1,0.98,1,1682.65
TXN-19390,CUST-3030,992.75,INR,DEBIT_CARD,2026-08-16T01:22:44,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8,165,ACTIVE,7,10,8,2,0.9306,1,992.75
TXN-19391,CUST-1041,1766.34,INR,UPI,2026-08-22T15:45:34,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8182,958,NONE,0,11,9,2,0.6166,0,0.0
TXN-19392,CUST-1208,5418.13,INR,CREDIT_CARD,2026-08-25T13:59:53,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.6667,784,ACTIVE,0,12,8,4,0.8869,1,5418.13
TXN-19393,CUST-1056,4213.05,INR,NET_BANKING,2026-08-27T07:20:39,FAILED,GATEWAY_TIMEOUT,TEMPORARY,2,0.75,541,INACTIVE,4,12,9,3,0.4108,0,0.0
TXN-19394,CUST-3297,767.11,INR,CREDIT_CARD,2026-08-12T13:45:46,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.6,903,ACTIVE,3,10,6,4,0.98,1,767.11
TXN-19395,CUST-3566,358.99,INR,NET_BANKING,2026-08-06T16:30:25,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.5333,848,NONE,0,15,8,7,0.5818,1,358.99
TXN-19396,CUST-3782,1449.8,INR,NACH_EMANDATE,2026-08-19T03:03:46,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.6,18,ACTIVE,2,20,12,8,0.654,1,1449.8
TXN-19397,CUST-1223,2588.8,INR,NET_BANKING,2026-08-17T05:15:08,FAILED,GATEWAY_TIMEOUT,TEMPORARY,3,0.8182,462,INACTIVE,3,22,18,4,0.3633,0,0.0
TXN-19398,CUST-2069,754.52,INR,NET_BANKING,2026-08-19T08:43:22,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.7895,404,ACTIVE,3,19,15,4,0.2601,1,754.52
TXN-19399,CUST-2798,1541.12,INR,UPI,2026-08-18T08:49:31,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.5833,996,ACTIVE,1,12,7,5,0.6049,0,0.0
TXN-19400,CUST-1897,378.71,INR,UPI,2026-08-22T20:14:21,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.75,549,ACTIVE,9,8,6,2,0.8323,1,378.71
TXN-19401,CUST-2648,254.91,INR,NET_BANKING,2026-08-09T06:30:39,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.7857,260,ACTIVE,7,14,11,3,0.9741,1,254.91
TXN-19402,CUST-3392,1139.29,INR,NET_BANKING,2026-08-29T18:49:46,FAILED,ACCOUNT_CLOSED,PERMANENT,4,0.7273,615,NONE,0,11,8,3,0.01,0,0.0
TXN-19403,CUST-2265,1676.3,INR,DEBIT_CARD,2026-08-03T05:15:12,FAILED,PROCESSING_DELAY,TEMPORARY,4,0.9091,883,INACTIVE,2,11,10,1,0.2344,0,0.0
TXN-19404,CUST-3274,1206.01,INR,NACH_EMANDATE,2026-08-25T23:04:49,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.6154,226,NONE,0,13,8,5,0.01,0,0.0
TXN-19405,CUST-3526,2158.94,INR,UPI,2026-08-12T15:45:49,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.4545,1119,INACTIVE,4,11,5,6,0.8136,1,2158.94
TXN-19406,CUST-3670,6186.98,INR,UPI,2026-08-25T11:55:25,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.6667,1098,INACTIVE,0,18,12,6,0.6853,1,6186.98
TXN-19407,CUST-1385,1910.46,INR,UPI,2026-08-09T18:57:54,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8571,4,INACTIVE,0,21,18,3,0.98,1,1910.46
TXN-19408,CUST-2567,3277.31,INR,DEBIT_CARD,2026-08-23T03:43:18,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.7,768,INACTIVE,3,10,7,3,0.4466,0,0.0
TXN-19409,CUST-1358,1962.48,INR,DEBIT_CARD,2026-08-14T06:38:29,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8333,1125,ACTIVE,7,12,10,2,0.98,1,1962.48
TXN-19410,CUST-2075,1516.3,INR,DEBIT_CARD,2026-08-22T07:08:59,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.7778,379,ACTIVE,3,9,7,2,0.98,1,1516.3
TXN-19411,CUST-2070,1796.25,INR,DEBIT_CARD,2026-08-25T16:48:17,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.7778,418,NONE,0,18,14,4,0.3705,1,1796.25
TXN-19412,CUST-3592,1958.2,INR,NACH_EMANDATE,2026-08-30T08:28:15,FAILED,BLOCKED_CARD,PERMANENT,1,0.7,873,INACTIVE,8,10,7,3,0.01,0,0.0
TXN-19413,CUST-2170,4961.8,INR,DEBIT_CARD,2026-08-29T06:00:32,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.9286,935,ACTIVE,1,14,13,1,0.8415,1,4961.8
TXN-19414,CUST-1469,234.42,INR,NET_BANKING,2026-08-03T13:53:20,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.6667,873,NONE,0,12,8,4,0.98,1,234.42
TXN-19415,CUST-2041,227.49,INR,NET_BANKING,2026-08-02T10:22:16,FAILED,PROCESSING_DELAY,TEMPORARY,4,0.7778,1043,ACTIVE,22,9,7,2,0.1508,0,0.0
TXN-19416,CUST-3469,1932.91,INR,NACH_EMANDATE,2026-08-22T23:34:53,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.7692,1198,ACTIVE,4,13,10,3,0.715,1,1932.91
TXN-19417,CUST-2009,1163.87,INR,DEBIT_CARD,2026-08-09T09:59:02,FAILED,PROCESSING_DELAY,TEMPORARY,1,1.0,175,NONE,0,18,18,0,0.8647,1,1163.87
TXN-19418,CUST-2279,2391.75,INR,NET_BANKING,2026-08-21T15:43:07,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8,470,NONE,0,10,8,2,0.9021,1,2391.75
TXN-19419,CUST-1009,205.86,INR,DEBIT_CARD,2026-08-07T07:03:04,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.4545,142,NONE,0,11,5,6,0.8461,1,205.86
TXN-19420,CUST-2273,10643.92,INR,DEBIT_CARD,2026-08-01T13:57:48,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.7333,63,INACTIVE,4,15,11,4,0.6053,1,10643.92
TXN-19421,CUST-1697,751.54,INR,UPI,2026-08-18T12:27:49,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.5714,620,ACTIVE,3,14,8,6,0.7982,0,0.0
TXN-19422,CUST-1783,1899.41,INR,CREDIT_CARD,2026-08-18T13:31:59,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.6667,672,INACTIVE,1,15,10,5,0.0206,0,0.0
TXN-19423,CUST-2398,2728.08,INR,UPI,2026-08-11T00:03:14,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8571,1096,NONE,0,7,6,1,0.98,1,2728.08
TXN-19424,CUST-1587,2373.2,INR,CREDIT_CARD,2026-08-11T12:07:47,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.6667,864,ACTIVE,0,15,10,5,0.782,1,2373.2
TXN-19425,CUST-3184,1017.68,INR,UPI,2026-08-18T21:31:47,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.8462,561,NONE,0,13,11,2,0.2965,1,1017.68
TXN-19426,CUST-2411,211.99,INR,UPI,2026-08-18T11:36:40,FAILED,GATEWAY_TIMEOUT,TEMPORARY,2,1.0,930,NONE,0,11,11,0,0.7708,0,0.0
TXN-19427,CUST-2118,3300.35,INR,DEBIT_CARD,2026-08-24T18:41:18,FAILED,BLOCKED_CARD,PERMANENT,0,0.8235,1164,ACTIVE,4,17,14,3,0.0411,0,0.0
TXN-19428,CUST-2389,3626.52,INR,DEBIT_CARD,2026-08-27T16:30:20,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.9,10,INACTIVE,1,10,9,1,0.7214,1,3626.52
TXN-19429,CUST-3061,2783.89,INR,NACH_EMANDATE,2026-08-26T22:21:31,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,1.0,440,INACTIVE,0,9,9,0,0.7119,0,0.0
TXN-19430,CUST-1704,3294.53,INR,NET_BANKING,2026-08-24T06:32:13,FAILED,GENERIC_DECLINE,UNKNOWN,0,0.8182,797,ACTIVE,9,11,9,2,0.5038,1,3294.53
TXN-19431,CUST-1294,1363.93,INR,NET_BANKING,2026-08-11T09:27:01,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.7,243,ACTIVE,11,10,7,3,0.98,1,1363.93
TXN-19432,CUST-2256,3428.34,INR,CREDIT_CARD,2026-08-11T16:52:16,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8,889,NONE,0,10,8,2,0.98,1,3428.34
TXN-19433,CUST-3001,3446.41,INR,CREDIT_CARD,2026-08-21T03:51:03,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.6667,236,ACTIVE,0,9,6,3,0.0883,1,3446.41
TXN-19434,CUST-2924,281.22,INR,NET_BANKING,2026-08-13T06:05:50,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.7273,1042,ACTIVE,0,11,8,3,0.5943,1,281.22
TXN-19435,CUST-1633,3185.46,INR,CREDIT_CARD,2026-08-23T02:58:31,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.8824,798,INACTIVE,5,17,15,2,0.1424,0,0.0
TXN-19436,CUST-3953,2913.85,INR,NET_BANKING,2026-08-22T12:07:58,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.4211,669,INACTIVE,0,19,8,11,0.3509,0,0.0
TXN-19437,CUST-3516,2212.88,INR,NACH_EMANDATE,2026-08-07T10:01:44,FAILED,ACCOUNT_CLOSED,PERMANENT,1,0.7273,1017,NONE,0,11,8,3,0.01,0,0.0
TXN-19438,CUST-3378,2241.83,INR,NET_BANKING,2026-08-23T02:02:03,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.4167,462,NONE,0,12,5,7,0.01,0,0.0
TXN-19439,CUST-3622,267.8,INR,DEBIT_CARD,2026-08-08T17:59:03,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.8,1145,NONE,0,10,8,2,0.4162,0,0.0
TXN-19440,CUST-3355,4927.51,INR,DEBIT_CARD,2026-08-31T01:22:16,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.6429,438,NONE,0,14,9,5,0.8232,0,0.0
TXN-19441,CUST-1794,6572.26,INR,CREDIT_CARD,2026-08-25T03:42:26,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.7143,1026,INACTIVE,8,7,5,2,0.6881,1,6572.26
TXN-19442,CUST-2419,3551.94,INR,CREDIT_CARD,2026-08-20T23:51:45,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8571,92,NONE,0,14,12,2,0.7326,1,3551.94
TXN-19443,CUST-2674,2058.1,INR,NACH_EMANDATE,2026-08-17T10:52:01,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,3,0.9,399,ACTIVE,0,10,9,1,0.1576,1,2058.1
TXN-19444,CUST-1941,1859.33,INR,NET_BANKING,2026-08-25T18:10:07,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8333,204,INACTIVE,0,12,10,2,0.6965,0,0.0
TXN-19445,CUST-1857,1121.32,INR,UPI,2026-08-05T02:07:46,FAILED,BLOCKED_CARD,PERMANENT,2,0.8571,437,ACTIVE,10,14,12,2,0.01,0,0.0
TXN-19446,CUST-2625,3508.69,INR,CREDIT_CARD,2026-08-24T21:30:31,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.8,151,ACTIVE,7,10,8,2,0.5468,1,3508.69
TXN-19447,CUST-2843,12488.89,INR,DEBIT_CARD,2026-08-16T02:19:47,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.7059,351,ACTIVE,6,17,12,5,0.0374,0,0.0
TXN-19448,CUST-1168,2358.73,INR,NACH_EMANDATE,2026-08-27T08:10:07,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.7692,1143,NONE,0,13,10,3,0.9328,1,2358.73
TXN-19449,CUST-1907,2622.07,INR,CREDIT_CARD,2026-08-16T21:32:35,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8125,198,ACTIVE,0,16,13,3,0.9518,1,2622.07
TXN-19450,CUST-3722,2629.4,INR,NACH_EMANDATE,2026-08-06T12:48:00,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8571,584,ACTIVE,0,14,12,2,0.6612,0,0.0
TXN-19451,CUST-2630,980.71,INR,DEBIT_CARD,2026-08-01T23:12:07,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.8182,120,NONE,0,11,9,2,0.1656,0,0.0
TXN-19452,CUST-1645,2498.58,INR,NET_BANKING,2026-08-27T12:31:08,FAILED,BLOCKED_CARD,PERMANENT,0,0.75,488,ACTIVE,9,4,3,1,0.3656,0,0.0
TXN-19453,CUST-1238,224.44,INR,NACH_EMANDATE,2026-08-25T17:23:46,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8182,248,ACTIVE,5,11,9,2,0.9514,1,224.44
TXN-19454,CUST-3164,581.42,INR,CREDIT_CARD,2026-08-06T18:33:55,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.6667,556,ACTIVE,4,12,8,4,0.4224,1,581.42
TXN-19455,CUST-2448,1941.15,INR,CREDIT_CARD,2026-08-24T21:55:44,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.6667,414,NONE,0,6,4,2,0.1626,0,0.0
TXN-19456,CUST-3228,566.73,INR,DEBIT_CARD,2026-08-13T08:41:32,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1.0,122,INACTIVE,1,8,8,0,0.7505,1,566.73
TXN-19457,CUST-2065,1603.66,INR,DEBIT_CARD,2026-08-05T12:24:09,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8,657,NONE,0,15,12,3,0.9795,1,1603.66
TXN-19458,CUST-1088,4023.03,INR,NET_BANKING,2026-08-25T16:40:05,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.7273,244,ACTIVE,3,11,8,3,0.9382,1,4023.03
TXN-19459,CUST-2721,873.22,INR,CREDIT_CARD,2026-08-19T20:47:50,FAILED,BLOCKED_CARD,PERMANENT,0,1.0,666,NONE,0,9,9,0,0.1578,1,873.22
TXN-19460,CUST-2446,4560.89,INR,DEBIT_CARD,2026-08-03T06:07:32,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.75,310,INACTIVE,1,8,6,2,0.5172,0,0.0
